,id,name,url
39,0173100009623000139,Оказание услуг по технической поддержке подсистемы сайтов комитетов интернет-ресурса Государственной Думы Федерального Собрания Российской Федерации (официального сайта),https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0173100009623000139
40,0845200000323000029,Выполнение работ по развитию информационной системы Ленинградской области «Портал государственных и муниципальных услуг (функций) Ленинградской области» в части создания сервиса поддержки участников специальной военной операции и членов их семей,https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0845200000323000029
41,0366200035623006114,Оказание услуг по развитию (модернизации) функциональной системы специального программного обеспечения Региональной навигационно-информационной системы Тульской области,https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0366200035623006114
42,0173200001423001468,"Оказание услуг по технической поддержке и сопровождению подсистемы, обеспечивающей функции записи и самозаписи на прием к врачу автоматизированной информационной системы города Москвы «Единая медицинская информационно-аналитическая система города Москвы»",https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0173200001423001468
43,0372100003423000970,Оказание услуг по предоставлению права использования программы для ЭВМ на условиях простой (неисключительной) лицензии (Клиника ВМТ),https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0372100003423000970
44,0373200640923000067,"Оказание комплексных услуг по технической поддержке и адаптационному сопровождению Комплексной информационной системы «Государственные услуги в сфере образования в электронном виде» в части Сервиса «Веб.Олимпиады.Организатор», Сервиса «Веб.Олимпиады.Учащийся», Сервиса «МЭШ.Олимпиады» 

",https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0373200640923000067
45,0873500000623000026,Оказание услуг по технической поддержке и сопровождению сервиса «Оцифровка медицинских документов» автоматизированной информационной системы города Москвы «Единая медицинская информационно-аналитическая система города Москвы»,https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0873500000623000026
46,0190200000323011311,Поставка системы распознания автомобильных номеров,https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0190200000323011311
47,0372200047723000735,Передача неисключительных прав (простые неисключительные лицензии) на КриптоПро NGate для обеспечения медицинской деятельности СПБ ГБУЗ «Городская больница № 40» в 2023 году,https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0372200047723000735
48,0301100049423000036,"Оказание услуг по доработке, внедрению и интеграции программных продуктов в существующую информационную систему",https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0301100049423000036
49,0173100009623000137,Оказание услуг по технической поддержке интернет-ресурса Государственной Думы Федерального Собрания Российской Федерации (официального сайта),https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0173100009623000137
50,0167200003423007108,Оказание услуг по предоставлению прав на программное обеспечение офисного пакета на условиях простой (неисключительной) лицензии,https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0167200003423007108
51,0167200003423007087,"Оказание услуг по модернизации программно-аппаратного комплекса Информационной системы ""Единый центр хранения и обработки данных систем видеонаблюдения Тюменской области""",https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0167200003423007087
52,0848300048423000913,"Поставка средств антивирусной защиты информации для нужд МБУ Ленинского городского округа ""МФЦ""",https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0848300048423000913
53,0830500000223003020,"Выполнение работ по комплексному обслуживанию государственной информационной системы «Закупки Вологодской области»
",https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0830500000223003020
54,0348300274623000398,"Оказание информационных услуг по предоставлению доступа к экземплярам информационно-справочной системы «Кодекс», который обеспечивает совместимость услуг с ранее внедренной системой «Кодекс»",https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0348300274623000398
55,0173200001423001464,"Оказание услуг по технической поддержке и сопровождению подсистемы, предназначенной для управления посещениями на дому, вызова врача на дом автоматизированной информационной системы города Москвы «Единая медицинская информационно-аналитическая система города Москвы»",https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0173200001423001464
56,0173200001423001465,Выполнение работ по развитию государственной информационной системы: комплексная информационная система «Мобильные сервисы Правительства Москвы» в части АИС «Мобильное приложение «Наш город» и поддержание ее работоспособности в 2023-2025 годах,https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0173200001423001465
57,0173200001423001453,Выполнение работ по развитию государственной информационной системы: информационная система «Управление жизненным циклом разработки ПО» в части развития подсистемы управления проектами и задачами и подсистемы управления требованиями и документацией,https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0173200001423001453
58,0173200001423001451,Выполнение работ по развитию государственной информационной системы: информационная система публикации данных и приема сообщений пользователей и поддержание ее работоспособности в 2023-2024 гг.,https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0173200001423001451
59,0173200001423001454,"Выполнение работ по развитию государственной информационной системы: автоматизированная информационная система «Регулирование перемещения отходов строительства, сноса и грунтов в городе Москве» (4-я очередь)",https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0173200001423001454
60,0373200640923000072,Выполнение работ по развитию государственной информационной системы: автоматизированная информационная система «Портал самообслуживания кластера информационно-технологических решений Департамента информационных технологий города Москвы» в 2023 году,https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0373200640923000072
61,0818500000823006624,"Оказание услуг по сопровождению автоматизированных информационных систем Единый центр услуг, Портал государственных и муниципальных услуг (функций) Краснодарского края, Реестр государственных услуг (функций) Краснодарского края",https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0818500000823006624
62,0167200003423007088,Оказание услуг по техническому обслуживанию системы голосовых коммуникаций,https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0167200003423007088
63,0873500000623000028,"Оказание услуг по внедрению в организациях, подведомственных Департаменту здравоохранения города Москвы, модели централизации учетной деятельности сервиса «Система консолидированного управленческого учета» автоматизированной информационной системы города Москвы «Единая медицинская информационно-аналитическая система города Москвы» (2-я очередь)",https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0873500000623000028
64,32312766473,Предоставление права на использование отечественного программного обеспечения для виртуализации и передачу сертификатов на техническую поддержку программного обеспечения,https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=15865345
65,0187200001723001568,Оказание услуг по сопровождению компонента «Учет смертности и рождаемости населения Ханты-Мансийского автономного округа – Югры» государственной информационной системы «центральный узел регионального сегмента единой государственной информационной системы в сфере здравоохранения Ханты-Мансийского автономного округа – Югры»,https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0187200001723001568
66,0173100009623000135,Оказание услуг по технической поддержке систем внутреннего контура интернет-ресурса Государственной Думы Федерального Собрания Российской Федерации (официального сайта)(закупка в сфере ИКТ),https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0173100009623000135
67,0373100005823000009,"Оказание услуг по развитию и модернизации информационной системы оказания государственной услуги «Выдача специальных разрешений на автомобильную перевозку крупногабаритных и (или) тяжеловесных грузов» в части осуществления выдачи специальных разрешений в электронном виде в рамках ""Одного окна"" и создание отдельного сервиса для перевозчиков по формированию маршрута движения без подачи заявления",https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0373100005823000009
68,0173100008723000067,Оказание услуг по техническому сопровождению программных средств системы автоматизации делопроизводства и электронного документооборота Счетной палаты Российской Федерации (САДЭД «Дело») ,https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0173100008723000067
69,0356500001723000030,"Оказание услуг по сопровождению и эксплуатации государственной региональной информационной системы обеспечения градостроительной деятельности с функциями автоматизированной информационно-аналитической поддержки осуществления полномочий в области градостроительной деятельности Пермского края
",https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0356500001723000030
70,0187200001723001720,"Оказание услуг по техническому сопровождению подсистемы «Автоматизация процесса питания учащихся в общеобразовательных организациях Ханты-Мансийского автономного
округа – Югры» и подсистемы «Электронный детский сад»",https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0187200001723001720
71,0387200013023000207,Оказание услуг по сопровождению медицинской информационной системы «Югра»,https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200013023000207
72,0329200062223007212,Выполнение работ по внедрению и эксплуатации автоматизированной информационной системы управления парковочным пространством,https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0329200062223007212
73,0173100007823000069,Выполнение работ по развитию автоматизированных информационных систем ФНС России в целях обеспечения деятельности территориальных органов ФНС России Юго-Западных субъектов Российской Федерации,https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0173100007823000069
74,0373100041023000771,"Оказание услуг по техническому обслуживанию, текущему ремонту, поддержанию технико-экономических и эксплуатационных показателей телекоммуникационного оборудования и систем",https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0373100041023000771
75,32312752064,"КО №7769 (G23P200872) - Выполнение проектно-изыскательских работ по объекту: «Модернизация структурированной кабельной системы КИВС и системы технологического электропитания на объектах ПАО «Мосэнерго» для нужд Публичное акционерное общество энергетики и электрификации ""Мосэнерго""",https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=15863866
76,0187200001723001693,Выполнение работ по развитию государственной информационной системы «Прикладное программное обеспечение «Автоматизированная система  обработки информации»,https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0187200001723001693
77,32312808533,"Приобретение прав на использование антивирусного программного обеспечения Kaspersky  Endpoint  Security  для  бизнеса СТАНДАРТНЫЙ для филиала ""Кольский"" (D23P200719)",https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=15862303
78,0187200001723001711,Оказание услуг по предоставлению доступа с доработкой функциональных возможностей системы дистанционного обучения Сургутского государственного университета,https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0187200001723001711
79,0167200003423006966,Оказание услуг по предоставлению прав на программное обеспечение почтового сервера на условиях простой (неисключительной) лицензии,https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0167200003423006966
80,0318200040323000024,Услуги по техническому сопровождению комплекса средств межсетевого экранирования и криптографической защиты ViPNet в защищенной сети передачи данных и предоставлению Сертификата активации сервиса совместной технической поддержки производителя,https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0318200040323000024
81,0128200000123005016,"Оказание услуг по сервисному обслуживанию программных средств системы 1С:Предприятие 8: «1С:Бухгалтерия государственного учреждения 8», «1С-КАМИН:Зарплата для бюджетных учреждений 5.5» «1С:Медицина.Больничная аптека 8» для нужд ГБУЗ ВО ""Детская городская поликлиника №1 г.Владимира""",https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0128200000123005016
82,0176200005523001865,Оказание услуг на разработку интеграционных сервисов и структурированных электронных медицинских документов в лабораторную информационную систему «АльфаЛАБ» для отправки в сервис «Реестр электронных медицинских документов» Единой государственной информационной системы в сфере здравоохранения,https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0176200005523001865
83,0373200101023000213,Оказание услуг по установке и пуско-наладке Автоматизированного комплекса подсчета занимающихся на открытых спортивных объектах Москомспорта,https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0373200101023000213
84,32312785121,"№ 91 Оказание услуг по обеспечению функционирования платформы государственной информационной системы Удмуртской Республики «Единая система, обеспечивающая межведомственное электронное взаимодействие в Удмуртской Республике» и платформы информационной системы Удмуртской Республики «Система электронного документооборота государственных учреждений в Удмуртской Республике» для нужд автономного учреждения «Центр цифровых технологий Удмуртской Республики»",https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=15859067
85,0801300016523000207,"Оказание услуг по опубликованию объявлений о продаже  муниципального имущества и земельных участков, о сдаче в аренду, установлении собственника в сфере коммунальной сферы, благоустройства и имущества, объявлений по отбору управляющих компаний, по объявлению конкурсов по  замещению вакантных должностей, кадрового резерва , решения Совета городского поселения город Туймазы ,соболезнования и поздравления городского поселения город Туймазы муниципального района Туймазинский район Республики Башкортостан",https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0801300016523000207
86,0725100000223000158,Оказание услуг по продлению неисключительных прав (лицензий) на использование программного обеспечения антивирусного средства Dr.Web.,https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0725100000223000158
87,0167200003423007107,Оказание услуг по предоставлению прав на использование программного обеспечения (простая неисключительная лицензия) для Департамента финансов Тюменской области,https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0167200003423007107
